problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
matei-si-diamantele,c,1391962226,matei-si-diamantele/1391962226.c,staticFunction,style,27,6,The function 'dequeue' should have static linkage since it is not used outside of its translation unit.,The function 'dequeue' should have static linkage since it is not used outside of its translation unit.,false,,False
matei-si-diamantele,cpp,1391964261,matei-si-diamantele/1391964261.cpp,unreadVariable,style,25,23,Variable 'moves' is assigned a value that is never used.,Variable 'moves' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1391970489,matei-si-diamantele/1391970489.cpp,constVariable,style,20,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391970489,matei-si-diamantele/1391970489.cpp,constVariable,style,21,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971153,matei-si-diamantele/1391971153.cpp,constVariable,style,20,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971153,matei-si-diamantele/1391971153.cpp,constVariable,style,21,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971205,matei-si-diamantele/1391971205.cpp,constVariable,style,21,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971205,matei-si-diamantele/1391971205.cpp,constVariable,style,22,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971221,matei-si-diamantele/1391971221.cpp,constVariable,style,21,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391971221,matei-si-diamantele/1391971221.cpp,constVariable,style,22,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1392033232,matei-si-diamantele/1392033232.cpp,constVariable,style,26,9,Variable 'dl' can be declared as const array,Variable 'dl' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1392033232,matei-si-diamantele/1392033232.cpp,constVariable,style,27,9,Variable 'dc' can be declared as const array,Variable 'dc' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1408522783,matei-si-diamantele/1408522783.cpp,shadowVariable,style,40,17,Local variable 'c' shadows outer variable,Local variable 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1408569415,matei-si-diamantele/1408569415.cpp,constVariable,style,46,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1408569415,matei-si-diamantele/1408569415.cpp,constVariable,style,47,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
organizare-mafiota,cpp,1314186184,organizare-mafiota/1314186184.cpp,uninitMemberVarNoCtor,warning,12,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
organizare-mafiota,cpp,1314186184,organizare-mafiota/1314186184.cpp,uninitMemberVarNoCtor,warning,13,9,Member variable 'Task::m' has no initializer.,"Member variable 'Task::m' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
organizare-mafiota,cpp,1314186184,organizare-mafiota/1314186184.cpp,uninitMemberVarNoCtor,warning,14,9,Member variable 'Task::q' has no initializer.,"Member variable 'Task::q' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
organizare-mafiota,cpp,1314186184,organizare-mafiota/1314186184.cpp,shadowMember,style,33,18,Local variable 'n' shadows outer member,Local variable 'n' shadows outer member,false,398,False
organizare-mafiota,cpp,1314212329,organizare-mafiota/1314212329.cpp,constVariableReference,style,13,15,Variable 'v' can be declared as reference to const,Variable 'v' can be declared as reference to const,false,398,False
organizare-mafiota,cpp,1314235234,organizare-mafiota/1314235234.cpp,unreadVariable,style,17,15,Variable 'count' is assigned a value that is never used.,Variable 'count' is assigned a value that is never used.,false,563,True
organizare-mafiota,cpp,1314235234,organizare-mafiota/1314235234.cpp,shadowVariable,style,35,17,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314235845,organizare-mafiota/1314235845.cpp,useStlAlgorithm,style,44,17,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
organizare-mafiota,cpp,1314235845,organizare-mafiota/1314235845.cpp,shadowVariable,style,58,17,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314235845,organizare-mafiota/1314235845.cpp,shadowVariable,style,73,17,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236163,organizare-mafiota/1314236163.cpp,unusedVariable,style,15,13,Unused variable: a,Unused variable: a,false,563,True
organizare-mafiota,cpp,1314236163,organizare-mafiota/1314236163.cpp,variableScope,style,26,13,The scope of the variable 'rootNode' can be reduced.,"The scope of the variable 'rootNode' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
organizare-mafiota,cpp,1314236163,organizare-mafiota/1314236163.cpp,variableScope,style,27,13,The scope of the variable 'leafNode' can be reduced.,"The scope of the variable 'leafNode' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
organizare-mafiota,cpp,1314236163,organizare-mafiota/1314236163.cpp,knownConditionTrueFalse,style,28,13,Condition 'check' is always true,Condition 'check' is always true,false,571,False
organizare-mafiota,cpp,1314236204,organizare-mafiota/1314236204.cpp,uninitvar,warning,54,21,Uninitialized variable: mini_poz,Uninitialized variable: mini_poz,false,457,False
organizare-mafiota,cpp,1314236379,organizare-mafiota/1314236379.cpp,uninitvar,warning,54,21,Uninitialized variable: mini_poz,Uninitialized variable: mini_poz,false,457,False
organizare-mafiota,cpp,1314236564,organizare-mafiota/1314236564.cpp,shadowVariable,style,51,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236564,organizare-mafiota/1314236564.cpp,shadowVariable,style,54,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236564,organizare-mafiota/1314236564.cpp,shadowVariable,style,61,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236564,organizare-mafiota/1314236564.cpp,shadowVariable,style,64,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236632,organizare-mafiota/1314236632.cpp,shadowVariable,style,53,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236632,organizare-mafiota/1314236632.cpp,shadowVariable,style,56,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236632,organizare-mafiota/1314236632.cpp,shadowVariable,style,63,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236632,organizare-mafiota/1314236632.cpp,shadowVariable,style,66,41,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236683,organizare-mafiota/1314236683.cpp,unreadVariable,style,33,71,Variable 'poz' is assigned a value that is never used.,Variable 'poz' is assigned a value that is never used.,false,563,True
organizare-mafiota,cpp,1314236683,organizare-mafiota/1314236683.cpp,variableScope,style,33,67,The scope of the variable 'poz' can be reduced.,"The scope of the variable 'poz' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
organizare-mafiota,cpp,1314236693,organizare-mafiota/1314236693.cpp,unusedVariable,style,21,9,Unused variable: i,Unused variable: i,false,563,True
organizare-mafiota,cpp,1314236693,organizare-mafiota/1314236693.cpp,shadowVariable,style,30,27,Local variable 'visited' shadows outer variable,Local variable 'visited' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236712,organizare-mafiota/1314236712.cpp,shadowVariable,style,14,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236712,organizare-mafiota/1314236712.cpp,shadowVariable,style,19,13,Local variable 'k' shadows outer variable,Local variable 'k' shadows outer variable,false,398,False
organizare-mafiota,cpp,1314236712,organizare-mafiota/1314236712.cpp,shadowVariable,style,20,17,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
